Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,117,-0.2267,34.4452,0.1854,24.6251,25.6487,27.329,30.4492,34.4452,39.1041,43.9744,47.2465,49.5322
1,118,-0.2081,34.8022,0.1864,24.8113,25.854,27.565,30.7402,34.8022,39.5308,44.4651,47.7749,50.0843
1,119,-0.1902,35.1592,0.1873,25.0009,26.0624,27.8037,31.0329,35.1592,39.9553,44.951,48.2967,50.6285
1,120,-0.17,35.5349,0.1882,25.1987,26.2804,28.0543,31.341,35.5349,40.4006,45.4579,48.8385,51.1917
1,121,-0.1505,35.9105,0.189,25.3998,26.5016,28.3075,31.6506,35.9105,40.8435,45.9598,49.3735,51.7467
1,122,-0.1317,36.2862,0.1899,25.5956,26.7179,28.5566,31.9579,36.2862,41.2898,46.4692,49.919,52.3145
1,123,-0.1134,36.6619,0.1907,25.7948,26.9374,28.8085,32.2669,36.6619,41.7338,46.9733,50.4572,52.8736
1,124,-0.0958,37.0376,0.1914,25.998,27.1605,29.0635,32.5777,37.0376,42.1753,47.4725,50.9887,53.4246
1,125,-0.0788,37.4134,0.1922,26.1956,27.3786,29.3143,32.8861,37.4134,42.6204,47.9791,51.5305,53.9882
1,126,-0.0612,37.8103,0.1929,26.4101,27.6142,29.5836,33.2145,37.8103,43.0866,48.5057,52.0911,54.5695
1,127,-0.0441,38.2074,0.1936,26.6237,27.8491,29.8525,33.5428,38.2074,43.5534,49.0336,52.6534,55.1527
1,128,-0.0275,38.6045,0.1942,26.8413,28.0877,30.1245,33.873,38.6045,44.0177,49.5559,53.2081,55.7271
1,129,-0.0113,39.0017,0.1949,27.0529,28.321,30.3921,34.2007,39.0017,44.4854,50.0856,53.7729,56.3134
1,130,0.0043,39.3989,0.1955,27.269,28.5583,30.6631,34.5303,39.3989,44.9506,50.6099,54.3304,56.8913
1,131,0.0195,39.7961,0.1961,27.4842,28.7948,30.9335,34.8597,39.7961,45.4161,51.1349,54.8891,57.4705
