Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,37,-1.0011,97.0464,0.0403,90.2092,91.0135,92.2806,94.4783,97.0464,99.7581,102.3316,103.9363,105.0058
1,38,-0.9126,97.5965,0.0402,90.7155,91.5273,92.8047,95.0171,97.5965,100.3132,102.8849,104.485,105.55
1,39,-0.8262,98.1463,0.0402,91.2058,92.0267,93.3175,95.5495,98.1463,100.875,103.4518,105.0522,106.1159
1,40,-0.7418,98.6959,0.0402,91.6961,92.5261,93.83,96.0816,98.6959,101.4366,104.0188,105.6195,106.6822
1,41,-0.6592,99.2452,0.0402,92.1861,93.0253,94.3424,96.6135,99.2452,101.998,104.5857,106.1869,107.2487
1,42,-0.5827,99.793,0.0401,92.6926,93.5387,94.8657,97.1506,99.793,102.551,105.138,106.7359,107.7944
1,43,-0.5077,100.341,0.0401,93.1824,94.0374,95.3772,97.681,100.3406,103.1109,105.704,107.3032,108.3614
1,44,-0.4343,100.888,0.0401,93.6722,94.536,95.8886,98.2114,100.8881,103.6707,106.2701,107.8708,108.9288
1,45,-0.3625,101.435,0.0401,94.1617,95.0344,96.3998,98.7416,101.4353,104.2302,106.8361,108.4383,109.4963
1,46,-0.2921,101.982,0.0401,94.6513,95.5327,96.9109,99.2716,101.9824,104.7896,107.4021,109.006,110.0641
1,47,-0.2232,102.529,0.04,95.1584,96.0466,97.4343,99.8083,102.5294,105.3418,107.9542,109.5555,110.6111
1,48,-0.1597,103.075,0.04,95.6478,96.5446,97.9447,100.337,103.0749,105.8998,108.5194,110.123,111.1792
1,49,-0.0975,103.62,0.04,96.1373,97.0426,98.455,100.8657,103.6204,106.4579,109.0847,110.6908,111.7477
1,50,-0.0364,104.166,0.04,96.6266,97.5405,98.9652,101.3943,104.1657,107.0157,109.6499,111.2585,112.3162
1,51,0.0234,104.711,0.0399,97.1342,98.0545,99.4882,101.9296,104.7109,107.5662,110.2011,111.8079,112.8637
1,52,0.0822,105.256,0.0399,97.6236,98.5524,99.9984,102.4581,105.256,108.1239,110.7663,112.3758,113.4326
1,53,0.1398,105.801,0.0399,98.1129,99.0502,100.5084,102.9863,105.8009,108.6814,111.3314,112.9437,114.0015
1,54,0.1897,106.344,0.0399,98.6025,99.5478,101.0177,103.5131,106.344,109.2373,111.8956,113.5114,114.5709
1,55,0.2387,106.887,0.0399,99.0919,100.0452,101.5268,104.0397,106.8869,109.7931,112.4598,114.0791,115.1402
1,56,0.2868,107.43,0.0398,99.6005,100.5595,102.0492,104.5734,107.4298,110.3414,113.0097,114.6284,115.6885
1,57,0.3341,107.973,0.0398,100.09,101.0571,102.5584,105.0999,107.9726,110.8971,113.5739,115.1962,116.2581
1,58,0.3805,108.515,0.0398,100.5795,101.5546,103.0675,105.6264,108.5153,111.4526,114.138,115.7641,116.8277
1,59,0.4261,109.058,0.0398,101.069,102.0521,103.5765,106.1528,109.0579,112.0081,114.7021,116.3319,117.3975
1,60,0.4242,109.59,0.0398,101.5623,102.5501,104.0818,106.6704,109.5896,112.5543,115.2616,116.8996,117.9704
1,61,0.4223,110.121,0.0399,102.0357,103.0305,104.5732,107.1806,110.1212,113.1079,115.8355,117.4859,118.5649
