Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,142,0.0942,19.6964,0.1453,14.9331,15.467,16.323,17.8495,19.6964,21.7147,23.6895,24.9477,25.797
1,143,0.1018,19.7525,0.1455,14.9654,15.5023,16.363,17.8973,19.7525,21.7787,23.7599,25.0215,25.8728
1,144,0.1009,19.7966,0.1454,15.0022,15.54,16.4019,17.9385,19.7966,21.8259,23.8103,25.074,25.9267
1,145,0.1,19.8408,0.1453,15.0392,15.5777,16.441,17.9799,19.8408,21.8733,23.8608,25.1266,25.9807
1,146,0.0991,19.8849,0.1451,15.0789,15.618,16.4821,18.0224,19.8849,21.9191,23.9082,25.175,26.0297
1,147,0.0981,19.9291,0.145,15.116,15.6558,16.5212,18.0638,19.9291,21.9664,23.9587,25.2276,26.0837
1,148,0.0972,19.9732,0.1449,15.1529,15.6935,16.5601,18.105,19.9732,22.0137,24.0091,25.28,26.1375
1,149,0.0963,20.0173,0.1447,15.1927,15.7339,16.6013,18.1476,20.0173,22.0594,24.0564,25.3283,26.1865
1,150,0.0954,20.0615,0.1446,15.2297,15.7717,16.6404,18.189,20.0615,22.1067,24.1068,25.3807,26.2403
1,151,0.0945,20.1056,0.1445,15.2667,15.8094,16.6794,18.2303,20.1056,22.154,24.1572,25.4331,26.294
1,152,0.0936,20.1498,0.1443,15.3067,15.8499,16.7207,18.2729,20.1498,22.1998,24.2045,25.4814,26.343
1,153,0.0927,20.1939,0.1442,15.3437,15.8877,16.7597,18.3142,20.1939,22.247,24.2548,25.5337,26.3967
1,154,0.0918,20.2381,0.1441,15.3807,15.9256,16.7989,18.3556,20.2381,22.2943,24.3052,25.5861,26.4504
1,155,0.0909,20.2822,0.1439,15.4207,15.9661,16.8401,18.3982,20.2822,22.34,24.3524,25.6342,26.4992
1,156,0.0879,20.3193,0.1435,15.4626,16.0074,16.8806,18.4372,20.3193,22.3752,24.3859,25.6666,26.531
1,157,0.0849,20.3564,0.143,15.5075,16.0515,16.9233,18.4774,20.3564,22.4088,24.4162,25.6949,26.5578
1,158,0.0819,20.3934,0.1426,15.5494,16.0928,16.9638,18.5162,20.3934,22.4439,24.4494,25.727,26.5893
1,159,0.0789,20.4305,0.1422,15.5914,16.1343,17.0044,18.5552,20.4305,22.479,24.4827,25.7593,26.6209
1,160,0.0759,20.4676,0.1417,15.6364,16.1785,17.0472,18.5955,20.4676,22.5126,24.5129,25.7873,26.6474
1,161,0.0729,20.5047,0.1413,15.6785,16.22,17.0878,18.6345,20.5047,22.5476,24.5461,25.8194,26.6788
1,162,0.0698,20.5417,0.1408,15.7236,16.2642,17.1306,18.6748,20.5417,22.5811,24.5761,25.8472,26.7051
1,163,0.0668,20.5788,0.1404,15.7658,16.3059,17.1713,18.7138,20.5788,22.6161,24.6092,25.8791,26.7363
1,164,0.0637,20.6159,0.14,15.808,16.3475,17.2121,18.7529,20.6159,22.6511,24.6422,25.911,26.7675
1,165,0.0607,20.6529,0.1395,15.8532,16.3919,17.255,18.7932,20.6529,22.6844,24.672,25.9385,26.7935
1,166,0.0576,20.69,0.1391,15.8956,16.4336,17.2958,18.8323,20.69,22.7194,24.705,25.9703,26.8245
1,167,0.0545,20.7271,0.1387,15.938,16.4754,17.3367,18.8715,20.7271,22.7543,24.7379,26.0021,26.8555
1,168,0.0551,20.7616,0.1381,15.9824,16.5191,17.3789,18.9105,20.7616,22.783,24.76,26.0196,26.8698
1,169,0.0558,20.7961,0.1375,16.027,16.5628,17.4211,18.9496,20.7961,22.8116,24.782,26.037,26.8839
1,170,0.0564,20.8306,0.1369,16.0716,16.6066,17.4634,18.9887,20.8306,22.8402,24.804,26.0544,26.898
1,171,0.0572,20.865,0.1363,16.1162,16.6503,17.5056,19.0277,20.865,22.8686,24.8258,26.0715,26.9118
1,172,0.0579,20.8995,0.1357,16.1609,16.6942,17.548,19.0669,20.8995,22.8971,24.8476,26.0887,26.9257
1,173,0.0587,20.934,0.1351,16.2057,16.7382,17.5904,19.1061,20.934,22.9256,24.8694,26.1058,26.9395
1,174,0.0596,20.9685,0.1345,16.2506,16.7822,17.6328,19.1453,20.9685,22.9541,24.8911,26.1228,26.9531
1,175,0.0605,21.003,0.1339,16.2955,16.8262,17.6753,19.1845,21.003,22.9825,24.9128,26.1397,26.9667
1,176,0.0614,21.0375,0.1333,16.3405,16.8704,17.7179,19.2238,21.0375,23.0109,24.9344,26.1566,26.9803
1,177,0.0624,21.0719,0.1327,16.3855,16.9144,17.7604,19.263,21.0719,23.0392,24.9558,26.1733,26.9936
1,178,0.0635,21.1064,0.1321,16.4306,16.9587,17.803,19.3023,21.1064,23.0675,24.9773,26.19,27.0068
1,179,0.0645,21.1409,0.1315,16.4758,17.003,17.8457,19.3416,21.1409,23.0958,24.9987,26.2066,27.0201
1,180,0.0686,21.174,0.131,16.5152,17.0422,17.8842,19.3782,21.174,23.1239,25.0206,26.2239,27.0341
1,181,0.0728,21.2071,0.1305,16.5548,17.0814,17.9227,19.4147,21.2071,23.1519,25.0424,26.2412,27.048
1,182,0.077,21.2402,0.1299,16.5975,17.1235,17.9636,19.4526,21.2402,23.1783,25.061,26.2541,27.0569
1,183,0.0814,21.2733,0.1294,16.6371,17.1628,18.0021,19.4892,21.2733,23.2063,25.0826,26.2712,27.0706
1,184,0.0858,21.3064,0.1289,16.6768,17.2021,18.0408,19.5259,21.3064,23.2342,25.1043,26.2883,27.0843
1,185,0.0904,21.3395,0.1284,16.7164,17.2415,18.0794,19.5625,21.3395,23.2621,25.1259,26.3052,27.0979
1,186,0.095,21.3726,0.1279,16.7561,17.2809,18.1181,19.5992,21.3726,23.29,25.1475,26.3222,27.1114
1,187,0.0997,21.4057,0.1274,16.7959,17.3204,18.1568,19.6359,21.4057,23.3179,25.169,26.339,27.1249
1,188,0.1046,21.4389,0.1269,16.8357,17.3599,18.1956,19.6726,21.4389,23.3458,25.1905,26.3559,27.1384
1,189,0.1095,21.472,0.1263,16.8789,17.4024,18.2367,19.7107,21.472,23.3721,25.2088,26.3684,27.1467
1,190,0.1146,21.5051,0.1258,16.9187,17.4419,18.2755,19.7474,21.5051,23.3999,25.2301,26.385,27.1599
1,191,0.1198,21.5383,0.1253,16.9587,17.4815,18.3144,19.7843,21.5383,23.4278,25.2515,26.4017,27.1732
1,192,0.1283,21.5696,0.125,16.989,17.5125,18.3462,19.8165,21.5696,23.4564,25.276,26.4228,27.1916
1,193,0.1369,21.6009,0.1246,17.0227,17.5465,18.3804,19.85,21.6009,23.4835,25.2973,26.4396,27.205
1,194,0.1457,21.6322,0.1242,17.0563,17.5805,18.4145,19.8836,21.6322,23.5105,25.3185,26.4562,27.2183
1,195,0.1546,21.6636,0.1239,17.0867,17.6116,18.4464,19.9159,21.6636,23.5392,25.3429,26.4773,27.2367
1,196,0.1637,21.6949,0.1235,17.1204,17.6455,18.4806,19.9495,21.6949,23.5662,25.3641,26.4938,27.2498
1,197,0.1729,21.7263,0.1232,17.1507,17.6766,18.5124,19.9818,21.7263,23.5949,25.3884,26.5147,27.2681
1,198,0.1822,21.7577,0.1228,17.1845,17.7107,18.5467,20.0155,21.7577,23.6219,25.4096,26.5314,27.2813
